Delivery_person_Age,Delivery_person_Ratings,Order_Date,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Distance_km,Is_Weekend,Prep_Time_min
34,4.9,2022-03-07,Cloudy,0,Meal ,scooter,1,0,Metropolitian,17,1.5318406299867455,0,15.0
29,4.7,2022-04-02,Fog,3,Snack ,scooter,1,0,Metropolitian,36,13.970122998261997,1,15.0
39,4.8,2022-02-17,Fog,0,Meal ,motorcycle,0,0,Metropolitian,15,1.5102059212854184,0,5.0
30,4.8,2022-03-30,Fog,0,Buffet ,motorcycle,1,0,Metropolitian,28,4.656983638230307,0,5.0
30,4.3,2022-03-23,Sandstorms,1,Buffet ,motorcycle,1,0,Metropolitian,32,16.635770753608572,0,10.0
22,4.8,2022-02-11,Stormy,0,Buffet ,motorcycle,0,0,Urban,10,7.80262997788551,0,5.0
39,4.8,2022-03-03,Windy,1,Meal ,scooter,1,0,Urban,30,4.663411524934487,0,5.0
31,4.4,2022-03-03,Stormy,0,Meal ,motorcycle,0,0,Metropolitian,26,1.5367917694809952,0,5.0
26,4.8,2022-03-19,Fog,0,Buffet ,motorcycle,1,0,Metropolitian,20,3.024984591596264,1,10.0
27,4.8,2022-03-04,Sunny,3,Drinks ,scooter,0,0,Urban,15,20.85172635753384,0,10.0
33,4.8,2022-03-02,Fog,3,Snack ,motorcycle,3,0,Metropolitian,44,10.641490945494409,0,15.0
39,4.8,2022-03-23,Cloudy,3,Snack ,motorcycle,2,0,Metropolitian,49,10.86869350467311,0,10.0
25,4.7,2022-02-13,Windy,1,Meal ,motorcycle,1,0,Metropolitian,23,5.874816158028467,1,10.0
36,4.7,2022-03-23,Fog,1,Buffet ,motorcycle,1,0,Metropolitian,38,20.182728114832916,0,10.0
27,4.5,2022-03-09,Sandstorms,0,Meal ,scooter,0,0,Urban,16,7.562921044749782,0,15.0
26,4.8,2022-03-15,Stormy,0,Snack ,scooter,0,0,Metropolitian,17,1.5095756042667012,0,5.0
30,5.0,2022-03-05,Cloudy,2,Drinks ,motorcycle,1,0,Metropolitian,25,6.081204324626466,1,15.0
29,4.7,2022-02-18,Sunny,3,Meal ,scooter,1,0,Metropolitian,30,12.079217376068435,0,9.978688077714173
28,5.0,2022-02-17,Fog,0,Buffet ,motorcycle,1,0,Metropolitian,20,1.498149229702275,0,10.0
27,5.0,2022-03-29,Windy,3,Buffet ,electric_scooter,1,0,Urban,26,12.257490517738452,0,10.0
35,4.3,2022-03-20,Fog,3,Snack ,scooter,1,0,Metropolitian,46,12.416871691606959,1,10.0
32,4.8,2022-02-14,Windy,3,Drinks ,motorcycle,1,0,Metropolitian,36,13.48132579310492,0,5.0
27,4.5,2022-03-19,Fog,1,Snack ,scooter,1,0,Urban,18,7.761160094160204,1,5.0
36,4.1,2022-03-04,Stormy,1,Meal ,scooter,2,0,Metropolitian,38,20.20634489518928,0,10.0
22,4.5,2022-03-03,Fog,0,Snack ,electric_scooter,0,0,Urban,14,9.32728515796102,0,10.0
23,4.6,2022-03-18,Sunny,0,Buffet ,motorcycle,0,0,Metropolitian,21,12.25501434480783,0,15.0
32,4.6,2022-03-08,Cloudy,3,Drinks ,motorcycle,1,0,Metropolitian,48,12.419709768770852,0,10.0
22,4.8,2022-03-26,Sunny,0,Snack ,scooter,1,0,Metropolitian,17,2.979410112022739,1,5.0
24,4.9,2022-03-09,Sandstorms,0,Drinks ,motorcycle,0,0,Urban,10,1.5525820816228664,0,10.0
24,4.6,2022-04-05,Sandstorms,0,Drinks ,motorcycle,0,0,Urban,10,1.5203573134022046,0,15.0
31,4.9,2022-03-14,Fog,1,Buffet ,electric_scooter,1,0,Urban,44,16.641014927987907,0,15.0
32,4.4,2022-03-23,Stormy,3,Buffet ,electric_scooter,2,0,Metropolitian,42,11.91712870001259,0,15.0
29,4.7,2022-03-18,NaN,0,Meal ,motorcycle,1,0,Metropolitian,25,19.614735355629914,0,9.978688077714173
22,4.5,2022-04-05,Stormy,0,Meal ,scooter,0,0,Metropolitian,15,3.018841258628892,0,15.0
36,4.6,2022-03-03,Sandstorms,0,Buffet ,motorcycle,1,0,Metropolitian,25,7.683608397233649,0,15.0
30,4.7,2022-02-15,Fog,2,Snack ,scooter,0,0,Metropolitian,27,5.992163616430426,0,15.0
38,4.9,2022-03-07,Windy,0,Buffet ,motorcycle,0,0,Metropolitian,21,9.056095962462345,0,15.0
29,4.7,2022-03-15,NaN,0,Meal ,scooter,0,0,Urban,14,4.590648124312415,0,9.978688077714173
25,5.0,2022-02-11,Cloudy,0,Buffet ,motorcycle,0,0,Metropolitian,16,1.4688455357648884,0,15.0
34,4.5,2022-03-26,Windy,0,Meal ,scooter,1,0,Metropolitian,20,1.554424975889475,1,5.0
27,4.6,2022-02-11,Fog,2,Snack ,motorcycle,1,0,Urban,21,5.873868911817922,0,15.0
38,4.6,2022-04-04,Sunny,1,Snack ,motorcycle,1,0,Metropolitian,30,20.25304812543042,0,15.0
28,4.5,2022-03-12,Cloudy,0,Snack ,motorcycle,0,0,Metropolitian,22,20.85172635753384,1,10.0
25,5.0,2022-03-27,Windy,3,Drinks ,scooter,1,0,Metropolitian,20,10.641157729337541,1,15.0
29,4.8,2022-02-12,Sunny,3,Meal ,motorcycle,1,0,Metropolitian,15,13.184483852766967,1,10.0
36,4.8,2022-04-05,Cloudy,2,Buffet ,motorcycle,1,0,Metropolitian,26,6.037193175494637,0,15.0
27,4.9,2022-02-11,Windy,0,Meal ,motorcycle,0,0,Metropolitian,12,1.4652416016159375,0,10.0
21,4.7,2022-04-01,Fog,2,Snack ,scooter,1,0,Urban,23,6.21800119018663,0,15.0
25,4.1,2022-03-26,Sandstorms,0,Meal ,motorcycle,1,0,Metropolitian,21,3.1051298892163754,1,15.0
39,3.6,2022-03-04,Cloudy,0,Snack ,scooter,2,0,Metropolitian,38,10.88107784923287,0,15.0
27,4.9,2022-03-13,Windy,3,Drinks ,motorcycle,1,0,Metropolitian,23,7.6470478692714,1,5.0
29,4.7,2022-03-01,Windy,2,Snack ,scooter,1,0,Metropolitian,28,6.232193723015724,0,10.0
31,4.8,2022-03-11,Sunny,0,Snack ,motorcycle,0,0,Metropolitian,16,1.5580833985948437,0,10.0
34,4.8,2022-02-12,Fog,3,Snack ,motorcycle,2,0,Metropolitian,45,13.89593366321021,1,10.0
35,4.3,2022-02-18,Sunny,3,Buffet ,motorcycle,1,0,Metropolitian,36,13.589015006159281,0,5.0
25,4.8,2022-03-16,Sandstorms,1,Meal ,motorcycle,1,0,Metropolitian,26,10.868667520702992,0,10.0
38,4.7,2022-03-11,Fog,2,Meal ,scooter,1,0,Metropolitian,28,1.4897995018082963,0,15.0
26,4.3,2022-03-31,Fog,3,Buffet ,motorcycle,1,0,Urban,33,12.116905670047105,0,15.0
32,4.4,2022-04-03,Fog,2,Buffet ,motorcycle,1,0,Metropolitian,39,6.146243658393431,1,5.0
33,4.8,2022-03-17,Sunny,1,Snack ,motorcycle,1,0,Metropolitian,25,6.1198667120156145,0,5.0
31,4.3,2022-03-18,Sunny,1,Drinks ,motorcycle,1,0,Metropolitian,37,20.17791304134863,0,10.0
30,4.6,2022-03-09,Fog,0,Meal ,motorcycle,1,0,Metropolitian,17,9.074573554008944,0,15.0
32,5.0,2022-03-05,Fog,3,Meal ,motorcycle,2,0,Metropolitian,39,7.683765443180289,1,15.0
36,4.8,2022-03-17,Fog,0,Snack ,motorcycle,0,0,Urban,15,1.552697443893239,0,5.0
29,4.8,2022-03-01,Sunny,0,Drinks ,scooter,1,0,Urban,20,4.674220356187266,0,5.0
31,4.2,2022-03-21,Stormy,1,Drinks ,motorcycle,1,0,Metropolitian,31,4.674280112157379,0,5.0
35,4.6,2022-03-18,Sunny,1,Drinks ,motorcycle,0,0,Metropolitian,15,19.975741216257433,0,10.0
31,4.3,2022-04-02,Cloudy,3,Meal ,scooter,2,0,Metropolitian,48,20.20724042537554,1,10.0
30,3.5,2022-03-08,Stormy,3,Buffet ,scooter,1,0,Metropolitian,35,17.138074588551884,0,15.0
38,4.9,2022-02-18,Stormy,3,Drinks ,motorcycle,1,0,Urban,39,11.936215305491464,0,5.0
38,4.9,2022-02-18,Sunny,3,Meal ,motorcycle,1,0,Metropolitian,30,13.480957508143813,0,10.0
29,4.7,2022-03-19,Windy,1,Buffet ,motorcycle,1,0,Metropolitian,30,9.31488473286169,1,9.978688077714173
27,4.8,2022-03-26,Fog,0,Drinks ,motorcycle,1,0,Metropolitian,12,3.104782360921429,1,5.0
23,4.7,2022-03-11,Cloudy,0,Snack ,electric_scooter,1,0,Metropolitian,17,3.1161407812915187,0,10.0
31,4.9,2022-03-17,Windy,0,Snack ,scooter,0,0,Urban,21,3.1089700084222183,0,5.0
29,4.7,2022-02-14,Cloudy,0,Snack ,scooter,1,0,Metropolitian,30,19.83957311102516,0,9.978688077714173
29,4.4,2022-03-01,Stormy,0,Meal ,motorcycle,0,0,Urban,26,1.520309052937885,0,10.0
31,4.8,2022-03-21,Sunny,0,Snack ,motorcycle,0,0,Metropolitian,25,4.561152341209805,0,5.0
29,4.9,2022-04-02,Sandstorms,3,Buffet ,motorcycle,0,0,Urban,20,16.385730104308024,1,5.0
34,4.8,2022-03-19,Stormy,0,Meal ,scooter,1,0,Metropolitian,27,7.660205777239119,1,5.0
29,4.8,2022-03-21,Fog,1,Meal ,motorcycle,0,0,Urban,10,6.1288740968464825,0,15.0
34,4.9,2022-04-05,Fog,0,Drinks ,scooter,1,0,Urban,19,1.5124736191451338,0,10.0
33,4.6,2022-04-05,Fog,0,Buffet ,scooter,0,0,Metropolitian,16,3.105492716560946,0,15.0
38,4.8,2022-03-16,Sunny,0,Snack ,scooter,0,0,Metropolitian,17,13.971950882978046,0,5.0
35,4.3,2022-03-01,Sandstorms,2,Meal ,motorcycle,1,0,Metropolitian,32,1.5545625412407003,0,10.0
38,3.6,2022-03-06,Stormy,1,Drinks ,motorcycle,1,0,Metropolitian,34,12.435204072231338,1,5.0
30,4.1,2022-03-08,Sandstorms,1,Snack ,motorcycle,0,0,Metropolitian,32,17.0767871164594,0,15.0
26,4.6,2022-04-03,Sandstorms,0,Snack ,scooter,1,0,Metropolitian,15,9.220368460607467,1,10.0
25,2.9,2022-03-23,Sunny,0,Meal ,scooter,1,0,Metropolitian,39,10.725127399399225,0,15.0
32,4.7,2022-03-07,Cloudy,3,Buffet ,motorcycle,1,0,Metropolitian,32,7.546680469081603,0,15.0
21,4.5,2022-03-05,Cloudy,2,Buffet ,motorcycle,0,0,Metropolitian,20,6.232193723015724,1,15.0
23,4.6,2022-04-04,Sandstorms,3,Drinks ,motorcycle,0,0,Metropolitian,18,16.72141633133003,0,15.0
37,4.6,2022-03-09,Stormy,3,Buffet ,motorcycle,1,0,Urban,29,9.348356419300423,0,5.0
24,4.9,2022-03-23,Fog,0,Snack ,motorcycle,0,0,Urban,23,20.856833724898493,0,10.0
34,4.7,2022-02-18,Sunny,0,Drinks ,motorcycle,0,0,Urban,28,13.58963865201271,0,10.0
35,4.6,2022-03-03,Sunny,2,Drinks ,scooter,1,0,Metropolitian,18,6.217689154531591,0,10.0
28,4.2,2022-03-25,Stormy,3,Buffet ,motorcycle,2,0,Metropolitian,36,16.600361127912656,0,5.0
36,3.6,2022-02-12,Cloudy,0,Meal ,scooter,2,0,Metropolitian,38,19.67342287138596,1,10.0
24,4.6,2022-02-12,Sandstorms,1,Drinks ,motorcycle,1,0,Metropolitian,22,13.392793466306026,1,15.0
20,4.8,2022-04-01,Cloudy,2,Drinks ,motorcycle,1,0,Urban,21,1.552331352726081,0,10.0
35,4.2,2022-04-05,Stormy,0,Meal ,motorcycle,1,0,Metropolitian,24,3.1051103947027285,0,5.0
20,4.6,2022-03-23,Sandstorms,1,Meal ,scooter,1,0,Metropolitian,27,19.913009545593138,0,15.0
29,4.7,2022-03-07,Windy,3,Snack ,motorcycle,0,0,Metropolitian,32,7.562980271914233,0,5.0
21,4.8,2022-02-11,Windy,2,Buffet ,motorcycle,0,0,Metropolitian,15,6.17570473190859,0,15.0
22,5.0,2022-02-17,Sandstorms,1,Buffet ,scooter,1,0,Metropolitian,27,9.271888389475569,0,5.0
32,4.9,2022-03-02,Cloudy,0,Meal ,motorcycle,2,0,Metropolitian,37,12.099374423360768,0,10.0
32,4.6,2022-03-29,Sunny,3,Meal ,motorcycle,0,0,Metropolitian,30,13.988777563349286,0,10.0
22,4.9,2022-03-04,Stormy,0,Buffet ,motorcycle,1,0,Metropolitian,18,20.206581510507974,0,5.0
38,5.0,2022-03-06,Windy,1,Buffet ,motorcycle,1,0,Metropolitian,28,10.865065738215941,1,15.0
21,3.7,2022-03-26,Sunny,3,Buffet ,motorcycle,3,1,Urban,53,7.660582694185052,1,15.0
31,5.0,2022-04-04,Sunny,0,Meal ,electric_scooter,0,0,Metropolitian,23,16.822056546203214,0,15.0
33,4.3,2022-03-03,Stormy,0,Drinks ,motorcycle,0,0,Metropolitian,22,7.683253857182166,0,15.0
30,4.6,2022-03-15,Cloudy,3,Meal ,motorcycle,0,0,Urban,25,8.93786088183146,0,10.0
36,4.8,2022-02-11,Sandstorms,3,Drinks ,motorcycle,0,0,Metropolitian,46,9.157330481427099,0,10.0
29,4.2,2022-04-02,Fog,3,Buffet ,scooter,1,0,Metropolitian,37,10.72504264384306,1,10.0
35,4.8,2022-03-17,Stormy,3,Snack ,scooter,1,0,Metropolitian,26,9.348493190107366,0,5.0
23,4.8,2022-03-30,Windy,3,Snack ,motorcycle,1,0,Metropolitian,23,9.314907489514157,0,5.0
20,4.7,2022-03-17,Sandstorms,3,Drinks ,scooter,1,0,Metropolitian,22,7.683765443180289,0,10.0
26,4.6,2022-03-30,Cloudy,0,Buffet ,motorcycle,0,0,Metropolitian,11,3.1046608747206426,0,10.0
21,4.8,2022-03-28,Stormy,1,Meal ,motorcycle,1,0,Urban,10,9.055981117924203,0,15.0
22,4.2,2022-03-14,Windy,3,Buffet ,motorcycle,0,0,Metropolitian,31,16.721288103917214,0,10.0
26,4.9,2022-02-11,Sunny,0,Buffet ,motorcycle,1,0,Metropolitian,18,7.490130247612089,0,15.0
32,4.9,2022-03-07,Sunny,0,Snack ,motorcycle,1,0,Urban,23,1.5545063327088608,0,5.0
21,4.6,2022-02-17,Sunny,1,Drinks ,scooter,0,0,Urban,12,7.54997184471634,0,5.0
31,4.6,2022-02-13,Cloudy,0,Meal ,electric_scooter,0,0,Urban,17,1.5439076805320382,1,15.0
39,4.8,2022-02-17,Stormy,2,Drinks ,motorcycle,0,1,Metropolitian,42,1.5263914730559738,0,10.0
36,5.0,2022-02-15,Sandstorms,1,Buffet ,motorcycle,1,0,Metropolitian,37,5.992403045233207,0,10.0
38,4.2,2022-04-05,Windy,0,Buffet ,motorcycle,1,0,Metropolitian,31,1.529751878579505,0,10.0
34,4.9,2022-03-15,Sandstorms,0,Buffet ,motorcycle,0,0,Metropolitian,21,3.1048037532854496,0,15.0
33,5.0,2022-04-05,Fog,0,Buffet ,motorcycle,1,0,Metropolitian,17,3.105363416194922,0,5.0
39,5.0,2022-03-07,Cloudy,2,Meal ,motorcycle,1,0,Urban,33,2.979763497462109,0,15.0
29,4.5,2022-03-28,Cloudy,0,Snack ,motorcycle,0,0,Metropolitian,11,1.5580865162468949,0,5.0
23,5.0,2022-03-05,Windy,0,Meal ,scooter,0,0,Metropolitian,10,3.109073410946993,1,15.0
22,5.0,2022-03-30,Fog,0,Meal ,motorcycle,0,0,Metropolitian,22,3.105144913226864,0,15.0
21,5.0,2022-02-16,Cloudy,1,Snack ,scooter,1,0,Metropolitian,33,16.15438392455014,0,5.0
23,4.7,2022-03-20,Fog,3,Meal ,motorcycle,1,0,Metropolitian,42,12.117044368866695,1,5.0
20,5.0,2022-02-12,Cloudy,3,Buffet ,scooter,1,0,Metropolitian,40,12.349986855289886,1,15.0
27,4.6,2022-03-28,Sunny,1,Snack ,electric_scooter,1,0,Metropolitian,12,6.04999326769204,0,15.0
39,4.2,2022-03-20,Fog,0,Meal ,motorcycle,1,0,Metropolitian,42,11.916705005077658,1,10.0
21,4.9,2022-03-24,Windy,1,Meal ,scooter,1,0,Metropolitian,20,9.326872529115304,0,10.0
36,4.6,2022-03-04,Sunny,1,Drinks ,motorcycle,1,0,Metropolitian,29,10.587732954177069,0,10.0
21,4.5,2022-03-21,Sunny,0,Drinks ,motorcycle,1,0,Urban,19,1.5525876685610622,0,15.0
35,4.8,2022-02-14,Sunny,1,Snack ,scooter,1,0,Metropolitian,19,13.894358247851597,0,5.0
23,5.0,2022-02-15,Fog,3,Meal ,motorcycle,1,0,Metropolitian,23,8.92908688893574,0,15.0
31,4.8,2022-03-18,Sandstorms,0,Buffet ,motorcycle,0,0,Urban,17,13.765934616154562,0,10.0
29,4.9,2022-03-17,Sandstorms,3,Meal ,scooter,0,0,Metropolitian,15,4.537989684962583,0,10.0
37,5.0,2022-03-11,Fog,2,Buffet ,scooter,2,0,Metropolitian,34,6.232341754608859,0,10.0
28,4.3,2022-03-24,Windy,3,Buffet ,motorcycle,0,0,Metropolitian,31,7.762092914972186,0,10.0
22,4.9,2022-03-25,Sunny,0,Meal ,motorcycle,1,0,Metropolitian,20,19.66102221350665,0,15.0
27,4.5,2022-03-23,Windy,1,Drinks ,motorcycle,1,0,Metropolitian,22,19.875680604910734,0,15.0
38,4.3,2022-03-23,Fog,3,Meal ,electric_scooter,1,0,Metropolitian,49,10.565262855251524,0,10.0
31,4.2,2022-04-04,Sandstorms,3,Meal ,scooter,1,0,Metropolitian,41,20.851771383105145,0,10.0
29,4.5,2022-03-05,Sunny,0,Buffet ,motorcycle,0,0,Urban,12,9.193520993944183,1,15.0
30,4.8,2022-03-30,Stormy,2,Meal ,scooter,0,0,Metropolitian,27,6.080949025950904,0,15.0
27,4.6,2022-03-20,Fog,3,Snack ,motorcycle,2,0,Metropolitian,48,13.63122853449607,1,15.0
31,4.8,2022-03-12,Windy,0,Drinks ,scooter,0,0,Metropolitian,20,19.66102221350665,1,5.0
23,4.6,2022-03-01,Cloudy,0,Buffet ,electric_scooter,1,0,Metropolitian,19,7.660348489150972,0,5.0
27,4.5,2022-02-18,Sandstorms,1,Snack ,motorcycle,1,0,Urban,17,20.831323891911104,0,15.0
21,4.7,2022-03-08,Cloudy,3,Buffet ,scooter,1,0,Urban,33,20.206420943723728,0,15.0
31,4.5,2022-03-01,Fog,1,Buffet ,electric_scooter,1,0,Metropolitian,19,4.657671710224878,0,10.0
20,5.0,2022-02-11,Windy,1,Buffet ,motorcycle,1,0,Metropolitian,26,7.803338533820035,0,10.0
38,4.2,2022-02-11,Windy,3,Snack ,scooter,1,0,Metropolitian,32,7.325462534530751,0,15.0
32,4.5,2022-03-06,Sandstorms,0,Meal ,motorcycle,1,0,Metropolitian,29,20.20634489518928,1,10.0
24,4.6,2022-03-10,Stormy,3,Meal ,motorcycle,1,0,Metropolitian,29,16.824549100074805,0,15.0
22,4.8,2022-03-27,Sandstorms,1,Meal ,electric_scooter,1,0,Metropolitian,29,10.587929946825925,1,15.0
20,4.6,2022-03-20,Sunny,1,Meal ,scooter,0,0,Metropolitian,18,13.63090323633241,1,15.0
35,4.4,2022-03-21,Sandstorms,1,Drinks ,motorcycle,1,0,Metropolitian,36,6.209250269756872,0,10.0
38,4.8,2022-02-11,Sunny,0,Snack ,electric_scooter,1,0,Metropolitian,19,2.97659809337445,0,15.0
22,4.8,2022-04-05,Sunny,0,Snack ,motorcycle,1,0,Urban,20,1.5523012503298028,0,5.0
20,4.6,2022-03-30,Windy,1,Meal ,scooter,0,0,Metropolitian,24,4.537394871786295,0,15.0
38,4.7,2022-03-28,Sandstorms,2,Meal ,motorcycle,0,0,Urban,32,6.128684140033282,0,15.0
25,4.6,2022-03-27,Stormy,3,Snack ,scooter,1,0,Urban,28,17.138022132927368,1,10.0
24,4.6,2022-04-01,Fog,0,Buffet ,motorcycle,0,0,Urban,14,1.5544994921789963,0,5.0
30,5.0,2022-03-24,Sunny,0,Drinks ,motorcycle,0,0,Urban,20,3.1051455399287056,0,15.0
36,4.1,2022-03-23,Sandstorms,3,Meal ,motorcycle,2,0,Metropolitian,46,10.756990051436132,0,10.0
29,4.7,2022-03-28,NaN,0,Snack ,electric_scooter,1,0,Metropolitian,19,3.073462803868858,0,9.978688077714173
21,4.6,2022-02-15,Cloudy,1,Buffet ,motorcycle,0,0,Urban,10,5.992109491407673,0,5.0
34,4.2,2022-02-13,Windy,3,Drinks ,motorcycle,2,0,Metropolitian,44,8.988078689850926,1,10.0
34,4.5,2022-02-15,Sandstorms,0,Drinks ,electric_scooter,1,0,Metropolitian,28,1.560615210724599,0,5.0
36,4.1,2022-03-13,Stormy,0,Snack ,motorcycle,1,0,Metropolitian,33,7.601304456856061,1,10.0
20,4.8,2022-03-15,Stormy,2,Meal ,motorcycle,0,0,Metropolitian,18,6.210145663324764,0,15.0
25,4.7,2022-03-30,Sunny,0,Meal ,motorcycle,1,0,Urban,10,1.5366213355982792,0,5.0
32,4.7,2022-04-06,Sandstorms,0,Drinks ,scooter,1,0,Metropolitian,26,14.02181621704118,0,15.0
38,4.7,2022-03-28,Cloudy,3,Snack ,scooter,1,0,Metropolitian,26,7.573406195224182,0,5.0
30,4.9,2022-03-18,Sandstorms,0,Drinks ,motorcycle,1,0,Metropolitian,21,13.972131143083212,0,5.0
26,4.8,2022-03-13,Stormy,2,Buffet ,scooter,0,0,Metropolitian,21,1.489789766813,1,10.0
38,4.7,2022-03-23,Stormy,1,Meal ,motorcycle,1,0,Urban,26,20.206226468830582,0,10.0
20,4.1,2022-04-01,Fog,2,Drinks ,scooter,1,0,Urban,33,5.95776607270054,0,5.0
32,4.6,2022-03-18,Windy,1,Snack ,scooter,1,0,Urban,29,19.761706467413592,0,10.0
30,3.8,2022-03-25,Stormy,3,Drinks ,electric_scooter,2,0,Metropolitian,41,10.587929946825925,0,10.0
23,4.9,2022-03-19,Sandstorms,0,Buffet ,motorcycle,0,0,Metropolitian,16,4.657528074267875,1,10.0
31,4.5,2022-03-25,Cloudy,3,Snack ,motorcycle,2,0,Metropolitian,43,10.867232952679458,0,5.0
38,4.9,2022-04-01,Sunny,2,Meal ,motorcycle,0,0,Metropolitian,15,6.128551257919138,0,5.0
27,4.6,2022-03-03,Sunny,2,Drinks ,motorcycle,0,0,Metropolitian,11,6.08119089136717,0,5.0
35,5.0,2022-03-05,Cloudy,3,Meal ,motorcycle,1,0,Metropolitian,33,9.348403522662325,1,15.0
28,4.9,2022-03-20,Stormy,3,Drinks ,scooter,0,0,Urban,25,16.383856071848083,1,10.0
35,5.0,2022-03-24,Fog,3,Meal ,motorcycle,1,0,Urban,27,4.66345622976206,0,5.0
24,4.8,2022-03-04,Fog,1,Snack ,motorcycle,1,0,Metropolitian,28,20.18269322461139,0,10.0
22,4.7,2022-03-31,Cloudy,0,Meal ,scooter,1,0,Metropolitian,21,19.618645096414923,0,10.0
23,4.3,2022-03-30,Sandstorms,0,Buffet ,motorcycle,1,0,Metropolitian,21,4.596251207088927,0,5.0
33,4.7,2022-03-31,Sunny,0,Buffet ,electric_scooter,1,0,Metropolitian,25,10.586910515510665,0,15.0
30,4.9,2022-03-05,Sunny,1,Snack ,motorcycle,1,0,Metropolitian,22,9.314419797615273,1,15.0
24,4.8,2022-03-15,Sunny,2,Meal ,scooter,0,0,Metropolitian,19,1.5127140854704322,0,15.0
35,4.2,2022-03-13,Stormy,0,Buffet ,motorcycle,1,0,Urban,27,1.4895293820617894,1,10.0
28,4.7,2022-03-30,Sandstorms,0,Snack ,scooter,1,0,Metropolitian,18,4.610073053799191,0,15.0
33,4.6,2022-03-18,Sunny,3,Buffet ,scooter,0,0,Metropolitian,29,12.464329297636581,0,10.0
30,4.0,2022-04-06,Stormy,3,Snack ,motorcycle,1,0,Metropolitian,40,10.587819003215479,0,15.0
35,4.1,2022-03-24,Stormy,2,Snack ,motorcycle,2,0,Metropolitian,47,6.081440797008078,0,15.0
29,4.7,2022-03-09,Sunny,2,Snack ,motorcycle,1,0,Urban,41,6.037557938329101,0,9.978688077714173
23,4.5,2022-03-05,Sandstorms,3,Drinks ,scooter,0,0,Metropolitian,27,4.5611524272563715,1,10.0
23,4.7,2022-03-13,Sandstorms,3,Drinks ,motorcycle,1,0,Metropolitian,15,9.12201685083382,1,5.0
35,4.9,2022-03-14,Cloudy,1,Buffet ,motorcycle,1,0,Metropolitian,44,10.641157729337541,0,5.0
36,4.8,2022-03-04,Sunny,3,Buffet ,scooter,1,0,Urban,20,19.362530001074912,0,10.0
35,4.9,2022-03-13,Fog,0,Meal ,scooter,1,0,Urban,16,1.5544659606035225,1,10.0
38,4.9,2022-04-06,Cloudy,3,Meal ,motorcycle,3,0,Urban,48,17.077999100718277,0,5.0
29,4.8,2022-03-15,Sunny,1,Buffet ,motorcycle,0,0,Metropolitian,15,9.219783818326416,0,10.0
34,4.2,2022-02-12,Fog,0,Buffet ,electric_scooter,1,0,Metropolitian,35,10.485867717329029,1,15.0
21,4.8,2022-03-01,Windy,0,Buffet ,motorcycle,1,0,Metropolitian,16,1.5294841760997977,0,5.0
30,4.7,2022-03-03,Sunny,3,Drinks ,motorcycle,0,0,Metropolitian,17,7.546676276224336,0,15.0
32,4.9,2022-03-06,Fog,0,Meal ,motorcycle,1,0,Metropolitian,38,20.182728669258125,1,15.0
23,4.5,2022-03-30,Stormy,0,Buffet ,motorcycle,1,0,Metropolitian,22,3.0295246341921644,0,5.0
37,4.7,2022-03-19,Cloudy,3,Meal ,scooter,0,0,Metropolitian,25,9.054052950169499,1,15.0
34,4.9,2022-03-29,Sunny,3,Snack ,motorcycle,1,0,Metropolitian,15,13.97214132886697,0,10.0
28,5.0,2022-03-23,Windy,3,Snack ,motorcycle,0,0,Metropolitian,16,13.682504886916606,0,15.0
31,4.5,2022-03-16,Sunny,1,Drinks ,scooter,0,0,Metropolitian,20,16.830914549955864,0,10.0
20,4.9,2022-04-01,Sandstorms,0,Meal ,motorcycle,0,0,Urban,14,7.66074883742589,0,5.0
30,4.8,2022-04-03,Sunny,2,Snack ,scooter,1,0,Metropolitian,15,6.232341754608859,1,15.0
34,4.9,2022-03-11,Fog,3,Buffet ,motorcycle,0,0,Metropolitian,34,9.219905581616992,0,10.0
31,4.8,2022-03-24,Sunny,0,Snack ,scooter,0,0,Metropolitian,16,1.5527615060238593,0,10.0
23,5.0,2022-02-11,Cloudy,2,Buffet ,motorcycle,0,0,Metropolitian,29,2.9961936989582854,0,10.0
28,4.7,2022-02-18,Sandstorms,0,Meal ,scooter,1,0,Metropolitian,17,13.428872375814215,0,5.0
30,4.9,2022-03-21,Windy,2,Drinks ,scooter,1,0,Metropolitian,26,1.5545771256173964,0,10.0
30,4.0,2022-03-21,Windy,3,Snack ,scooter,1,0,Metropolitian,34,4.609743188391016,0,15.0
25,4.5,2022-03-16,Windy,3,Drinks ,motorcycle,1,0,Metropolitian,26,13.681416111912892,0,15.0
36,4.8,2022-03-24,Sunny,3,Drinks ,motorcycle,1,0,Urban,24,7.449051156906713,0,15.0
35,4.6,2022-03-19,Cloudy,0,Buffet ,motorcycle,1,0,Metropolitian,27,1.5322531674035038,1,15.0
26,4.6,2022-02-11,Windy,2,Buffet ,scooter,0,0,Metropolitian,21,6.10531621082431,0,5.0
36,4.6,2022-03-29,Fog,3,Drinks ,scooter,0,0,Metropolitian,40,16.824864367093813,0,10.0
26,4.6,2022-03-09,Windy,1,Snack ,scooter,1,0,Metropolitian,24,6.217860689144307,0,10.0
30,4.6,2022-03-25,Stormy,1,Meal ,motorcycle,3,0,Metropolitian,48,17.076712975302453,0,15.0
22,4.8,2022-03-19,Fog,0,Drinks ,scooter,0,0,Urban,14,1.5524171512659315,1,15.0
